0.000000 NaN NaN NaN
0.040000 1.984642 2.505137 13.461875
0.080000 1.891472 2.100830 9.451518
0.120000 1.814885 1.896510 7.616934
0.160000 1.749991 1.764257 6.535688
0.200000 1.693842 1.667890 5.806357
0.240000 1.644502 1.592790 5.273071
0.280000 1.600618 1.531690 4.861829
0.320000 1.561204 1.480473 4.532528
0.360000 1.525522 1.436587 4.261334
0.400000 1.492997 1.398344 4.033085
0.440000 1.463177 1.364568 3.837621
0.480000 1.435700 1.334412 3.667849
0.520000 1.410269 1.307243 3.518646
0.560000 1.386638 1.282577 3.386209
0.600000 1.364604 1.260037 3.267649
0.640000 1.343993 1.239322 3.160726
0.680000 1.324657 1.220188 3.063674
0.720000 1.306472 1.202436 2.975079
0.760000 1.289327 1.185903 2.893795
0.800000 1.273127 1.170449 2.818879
0.840000 1.257789 1.155958 2.749553
0.880000 1.243241 1.142331 2.685162
0.920000 1.229417 1.129482 2.625155
0.960000 1.216259 1.117337 2.569063
1.000000 1.203717 1.105832 2.516484
1.040000 1.191745 1.094911 2.467072
1.080000 1.180302 1.084524 2.420525
1.120000 1.169350 1.074629 2.376582
1.160000 1.158855 1.065185 2.335013
1.200000 1.148788 1.056158 2.295615
1.240000 1.139121 1.047518 2.258209
1.280000 1.129828 1.039236 2.222635
1.320000 1.120885 1.031289 2.188753
1.360000 1.112273 1.023652 2.156434
1.400000 1.103972 1.016306 2.125565
1.440000 1.095963 1.009231 2.096043
1.480000 1.088230 1.002412 2.067774
1.520000 1.080758 0.995832 2.040676
1.560000 1.073533 0.989477 2.014670
1.600000 1.066542 0.983335 1.989689
1.640000 1.059772 0.977392 1.965667
1.680000 1.053212 0.971639 1.942546
1.720000 1.046852 0.966064 1.920273
1.760000 1.040682 0.960659 1.898800
1.800000 1.034693 0.955414 1.878080
1.840000 1.028876 0.950322 1.858072
1.880000 1.023223 0.945374 1.838737
1.920000 1.017727 0.940565 1.820039
1.960000 1.012381 0.935886 1.801946
2.000000 1.007177 0.931333 1.784426
2.040000 1.002111 0.926899 1.767451
2.080000 0.997175 0.922580 1.750993
2.120000 0.992365 0.918369 1.735029
2.160000 0.987675 0.914262 1.719534
2.200000 0.983100 0.910256 1.704487
2.240000 0.978635 0.906344 1.689868
2.280000 0.974277 0.902525 1.675656
2.320000 0.970021 0.898794 1.661835
2.360000 0.965863 0.895147 1.648387
2.400000 0.961800 0.891581 1.635296
2.440000 0.957827 0.888093 1.622548
2.480000 0.953942 0.884680 1.610128
2.520000 0.950140 0.881339 1.598023
2.560000 0.946420 0.878068 1.586220
2.600000 0.942779 0.874864 1.574707
2.640000 0.939213 0.871725 1.563473
2.680000 0.935719 0.868648 1.552508
2.720000 0.932297 0.865632 1.541800
2.760000 0.928942 0.862673 1.531341
2.800000 0.925653 0.859771 1.521122
2.840000 0.922427 0.856923 1.511133
2.880000 0.919263 0.854127 1.501366
2.920000 0.916159 0.851382 1.491815
2.960000 0.913112 0.848687 1.482470
3.000000 0.910120 0.846039 1.473325
3.040000 0.907183 0.843438 1.464374
3.080000 0.904298 0.840881 1.455609
3.120000 0.901464 0.838367 1.447024
3.160000 0.898679 0.835896 1.438615
3.200000 0.895942 0.833465 1.430374
3.240000 0.893251 0.831074 1.422297
3.280000 0.890606 0.828722 1.414378
3.320000 0.888004 0.826407 1.406613
3.360000 0.885444 0.824128 1.398996
3.400000 0.882925 0.821885 1.391523
3.440000 0.880447 0.819676 1.384191
3.480000 0.878007 0.817500 1.376994
3.520000 0.875606 0.815357 1.369929
3.560000 0.873241 0.813246 1.362991
3.600000 0.870912 0.811165 1.356178
3.640000 0.868618 0.809114 1.349485
3.680000 0.866358 0.807093 1.342909
3.720000 0.864131 0.805100 1.336447
3.760000 0.861936 0.803135 1.330096
3.800000 0.859773 0.801197 1.323852
3.840000 0.857640 0.799285 1.317713
3.880000 0.855537 0.797400 1.311676
3.920000 0.853463 0.795539 1.305739
3.960000 0.851418 0.793703 1.299897
4.000000 0.849400 0.791890 1.294150
