0.000000 NaN
0.040000 1.988867
0.080000 1.740514
0.120000 1.610984
0.160000 1.524691
0.200000 1.460388
0.240000 1.409388
0.280000 1.367307
0.320000 1.331618
0.360000 1.300732
0.400000 1.273582
0.440000 1.249420
0.480000 1.227696
0.520000 1.208000
0.560000 1.190012
0.600000 1.173484
0.640000 1.158215
0.680000 1.144042
0.720000 1.130832
0.760000 1.118473
0.800000 1.106871
0.840000 1.095947
0.880000 1.085633
0.920000 1.075870
0.960000 1.066607
1.000000 1.057801
1.040000 1.049412
1.080000 1.041406
1.120000 1.033752
1.160000 1.026424
1.200000 1.019397
1.240000 1.012650
1.280000 1.006163
1.320000 0.999919
1.360000 0.993902
1.400000 0.988096
1.440000 0.982491
1.480000 0.977072
1.520000 0.971829
1.560000 0.966752
1.600000 0.961832
1.640000 0.957060
1.680000 0.952429
1.720000 0.947930
1.760000 0.943557
1.800000 0.939305
1.840000 0.935166
1.880000 0.931136
1.920000 0.927210
1.960000 0.923382
2.000000 0.919648
2.040000 0.916005
2.080000 0.912448
2.120000 0.908974
2.160000 0.905579
2.200000 0.902259
2.240000 0.899013
2.280000 0.895837
2.320000 0.892728
2.360000 0.889683
2.400000 0.886701
2.440000 0.883779
2.480000 0.880915
2.520000 0.878106
2.560000 0.875351
2.600000 0.872648
2.640000 0.869995
2.680000 0.867391
2.720000 0.864833
2.760000 0.862321
2.800000 0.859852
2.840000 0.857426
2.880000 0.855041
2.920000 0.852696
2.960000 0.850389
3.000000 0.848120
3.040000 0.845887
3.080000 0.843689
3.120000 0.841526
3.160000 0.839395
3.200000 0.837297
3.240000 0.835231
3.280000 0.833194
3.320000 0.831188
3.360000 0.829210
3.400000 0.827261
3.440000 0.825338
3.480000 0.823443
3.520000 0.821573
3.560000 0.819729
3.600000 0.817909
3.640000 0.816113
3.680000 0.814341
3.720000 0.812592
3.760000 0.810864
3.800000 0.809159
3.840000 0.807475
3.880000 0.805811
3.920000 0.804168
3.960000 0.802545
4.000000 0.800941
