0.0122718463 0.3377404757
0.0245436926 1.1373203946
0.0368155389 1.9744016453
0.0490873852 2.7685509767
0.0613592315 4.2813282355
0.0736310778 5.7556944397
0.0859029241 7.3956904879
0.0981747704 8.2514249447
0.1104466167 9.4384648179
0.1227184630 10.7374825517
0.1349903093 11.4657120565
0.1472621556 11.8427353457
0.1595340019 12.0935071826
0.1718058482 12.3870900194
0.1840776945 11.5087709101
0.1963495408 10.5319245324
0.2086213872 10.0768410132
0.2208932335 8.7132553632
0.2331650798 7.4251089250
0.2454369261 6.0951662788
0.2577087724 4.8041042377
0.2699806187 3.7016981499
0.2822524650 2.6676651225
0.2945243113 1.7874382874
0.3067961576 1.1261376970
0.3190680039 0.5780011387
0.3313398502 0.2537100217
0.3436116965 0.0798023259
0.3558835428 0.0303481798
0.3681553891 0.0901798906
0.3804272354 0.2328535317
0.3926990817 0.4147485372
0.4049709280 0.6150065897
0.4172427743 0.8289578530
0.4295146206 0.9787368049
0.4417864669 1.0907194775
0.4540583132 1.1568077908
0.4663301595 1.1777978434
0.4786020058 1.1055254791
0.4908738521 1.0426744027
0.5031456984 0.9414936785
0.5154175447 0.7833867989
0.5276893910 0.6316875370
0.5399612373 0.4808979506
0.5522330836 0.3385707208
0.5645049299 0.2161451655
0.5767767762 0.1243648194
0.5890486225 0.0570111323
0.6013204689 0.0184486733
0.6135923152 0.0080171149
0.6258641615 0.0211175977
0.6381360078 0.0512242514
0.6504078541 0.0930303977
0.6626797004 0.1385704082
0.6749515467 0.1850358587
0.6872233930 0.2310924256
0.6994952393 0.2555233357
0.7117670856 0.2773723991
0.7240389319 0.2840052173
0.7363107782 0.2736123271
0.7485826245 0.2581554526
0.7608544708 0.2265171369
0.7731263171 0.1950674454
0.7853981634 0.1564769897
0.7976700097 0.1192704401
0.8099418560 0.0826201487
0.8222137023 0.0528915863
0.8344855486 0.0278160901
0.8467573949 0.0120686995
0.8590292412 0.0042916185
0.8713010875 0.0032122960
0.8835729338 0.0087860166
0.8958447801 0.0194862995
0.9081166264 0.0323845219
0.9203884727 0.0476739195
0.9326603190 0.0618224043
0.9449321653 0.0744789756
0.9572040116 0.0843035031
0.9694758579 0.0897542866
0.9817477042 0.0899808923
0.9940195505 0.0872909834
1.0062913969 0.0819296337
1.0185632432 0.0718465882
1.0308350895 0.0610555401
1.0431069358 0.0478469227
1.0553787821 0.0354444492
1.0676506284 0.0244934997
1.0799224747 0.0145841945
1.0921943210 0.0076595835
1.1044661673 0.0031004084
1.1167380136 0.0013692123
1.1290098599 0.0021469619
1.1412817062 0.0052997697
1.1535535525 0.0095993827
1.1658253988 0.0150955993
1.1780972451 0.0208530213
1.1903690914 0.0267791135
1.2026409377 0.0314162934
1.2149127840 0.0346523948
1.2271846303 0.0367351122
1.2394564766 0.0363972917
1.2517283229 0.0348842564
1.2640001692 0.0318042655
1.2762720155 0.0278661499
1.2885438618 0.0229625792
1.3008157081 0.0178460718
1.3130875544 0.0127294380
1.3253594007 0.0084507064
1.3376312470 0.0048782469
1.3499030933 0.0023000181
1.3621749396 0.0009327099
1.3744467859 0.0007502089
1.3867186322 0.0015726512
1.3989904786 0.0034439747
1.4112623249 0.0057893927
1.4235341712 0.0083981160
1.4358060175 0.0112403878
1.4480778638 0.0136839544
1.4603497101 0.0157099358
1.4726215564 0.0168922752
1.4848934027 0.0173841353
1.4971652490 0.0169900365
1.5094370953 0.0161840558
1.5217089416 0.0142178396
1.5339807879 0.0124109625
1.5462526342 0.0099654863
1.5585244805 0.0075306775
1.5707963268 0.0052017676
1.5830681731 0.0031407514
1.5953400194 0.0016736062
1.6076118657 0.0007167034
1.6198837120 0.0003585938
1.6321555583 0.0005840432
1.6444274046 0.0012924964
1.6566992509 0.0024191637
1.6689710972 0.0038283623
1.6812429435 0.0052450464
1.6935147898 0.0066269003
1.7057866361 0.0078618909
1.7180584824 0.0087819173
1.7303303287 0.0093356431
1.7426021750 0.0093130627
1.7548740213 0.0090784904
1.7671458676 0.0084258398
1.7794177139 0.0072635688
1.7916895603 0.0060513263
1.8039614066 0.0047552388
1.8162332529 0.0034857680
1.8285050992 0.0022771502
1.8407769455 0.0013097328
1.8530487918 0.0006623440
1.8653206381 0.0003164703
1.8775924844 0.0003002565
1.8898643307 0.0006022923
1.9021361770 0.0011527149
1.9144080233 0.0018781855
1.9266798696 0.0027554492
1.9389517159 0.0035537782
1.9512235622 0.0043442181
1.9634954085 0.0049812001
1.9757672548 0.0054625564
1.9880391011 0.0056073778
2.0003109474 0.0055037215
2.0125827937 0.0053109319
2.0248546400 0.0047474929
2.0371264863 0.0041918436
2.0493983326 0.0033304083
2.0616701789 0.0025500513
2.0739420252 0.0019764145
2.0862138715 0.0012109466
2.0984857178 0.0008140873
2.1107575641 0.0004713562
2.1230294104 0.0003789215
2.1353012567 0.0004767765
2.1475731030 0.0007421974
2.1598449493 0.0011139938
2.1721167956 0.0016098959
2.1843886419 0.0020845864
2.1966604883 0.0026001833
2.2089323346 0.0030927451
2.2212041809 0.0032647739
2.2334760272 0.0035947554
2.2457478735 0.0034972327
2.2580197198 0.0034108908
2.2702915661 0.0031553234
2.2825634124 0.0027774791
2.2948352587 0.0023556000
2.3071071050 0.0018148921
2.3193789513 0.0013339055
2.3316507976 0.0009414458
2.3439226439 0.0005746885
2.3561944902 0.0003474916
2.3684663365 0.0002201930
2.3807381828 0.0002316045
2.3930100291 0.0003525986
2.4052818754 0.0005930553
2.4175537217 0.0009231200
2.4298255680 0.0012271274
2.4420974143 0.0015801114
2.4543692606 0.0018790921
2.4666411069 0.0021580387
2.4789129532 0.0023217305
2.4911847995 0.0024275456
2.5034566458 0.0024496978
2.5157284921 0.0022444721
2.5280003384 0.0021137162
2.5402721847 0.0018577642
2.5525440310 0.0015756313
2.5648158773 0.0012918670
2.5770877236 0.0009644411
2.5893595700 0.0007523604
2.6016314163 0.0005673317
2.6139032626 0.0004697026
2.6261751089 0.0004775470
2.6384469552 0.0005187300
2.6507188015 0.0006425595
2.6629906478 0.0008358288
2.6752624941 0.0010800241
2.6875343404 0.0013693739
2.6998061867 0.0014716784
2.7120780330 0.0017292560
2.7243498793 0.0019001921
2.7366217256 0.0019506795
2.7488935719 0.0020238540
2.7611654182 0.0018358804
2.7734372645 0.0018568786
2.7857091108 0.0016326248
2.7979809571 0.0014109982
2.8102528034 0.0012666798
2.8225246497 0.0009746349
2.8347964960 0.0008825747
2.8470683423 0.0006834103
2.8593401886 0.0005680496
2.8716120349 0.0005732408
2.8838838812 0.0005621426
2.8961557275 0.0006377852
2.9084275738 0.0007362441
2.9206994201 0.0009351184
