1.000000e+00 1.242613e-04 1.386719e+00
2.000000e+00 1.599823e-04 1.386719e+00
3.000000e+00 1.681700e-04 1.386719e+00
4.000000e+00 1.786474e-04 1.386719e+00
5.000000e+00 1.787616e-04 1.386719e+00
6.000000e+00 1.823248e-04 1.386719e+00
7.000000e+00 1.795301e-04 1.386719e+00
8.000000e+00 1.830918e-04 1.386719e+00
9.000000e+00 1.835013e-04 1.386719e+00
1.000000e+01 1.845575e-04 1.386719e+00
1.100000e+01 1.849258e-04 1.386719e+00
1.200000e+01 1.844058e-04 1.386719e+00
1.300000e+01 1.843650e-04 1.386719e+00
1.400000e+01 1.838011e-04 1.386719e+00
1.500000e+01 1.820490e-04 1.386719e+00
1.700000e+01 1.832040e-04 1.386719e+00
1.800000e+01 1.827059e-04 1.386719e+00
1.900000e+01 1.841106e-04 1.386719e+00
2.100000e+01 1.821470e-04 1.386719e+00
2.300000e+01 1.825667e-04 1.386719e+00
2.500000e+01 1.837010e-04 1.386719e+00
2.700000e+01 1.834412e-04 1.386719e+00
2.900000e+01 1.826847e-04 1.386719e+00
3.100000e+01 1.803696e-04 1.386719e+00
3.400000e+01 1.843583e-04 1.386719e+00
3.600000e+01 1.841812e-04 1.386719e+00
3.900000e+01 1.829311e-04 1.386719e+00
4.200000e+01 1.844425e-04 1.386719e+00
4.600000e+01 1.821823e-04 1.386719e+00
5.000000e+01 1.833961e-04 1.386719e+00
5.400000e+01 1.834632e-04 1.386719e+00
5.800000e+01 1.865029e-04 1.386719e+00
6.300000e+01 1.830970e-04 1.386719e+00
6.800000e+01 1.835802e-04 1.386719e+00
7.300000e+01 1.846073e-04 1.386719e+00
7.900000e+01 1.847540e-04 1.386719e+00
8.500000e+01 1.832129e-04 1.386719e+00
9.200000e+01 1.833315e-04 1.386719e+00
9.900000e+01 1.839178e-04 1.386719e+00
1.070000e+02 1.842935e-04 1.386719e+00
1.160000e+02 1.842334e-04 1.386719e+00
1.250000e+02 1.835899e-04 1.386719e+00
1.350000e+02 1.830857e-04 1.386719e+00
1.460000e+02 1.841917e-04 1.386719e+00
1.580000e+02 1.844901e-04 1.386719e+00
1.710000e+02 1.846825e-04 1.386719e+00
1.840000e+02 1.838300e-04 1.386719e+00
1.990000e+02 1.854989e-04 1.386719e+00
2.150000e+02 1.860443e-04 1.386719e+00
2.320000e+02 1.845627e-04 1.386719e+00
2.510000e+02 1.860782e-04 1.386719e+00
2.710000e+02 1.842397e-04 1.386719e+00
2.920000e+02 1.842077e-04 1.386719e+00
3.160000e+02 1.839503e-04 1.386719e+00
3.410000e+02 1.858348e-04 1.386719e+00
3.680000e+02 1.840835e-04 1.386719e+00
3.980000e+02 1.842117e-04 1.386719e+00
4.290000e+02 1.830216e-04 1.386719e+00
4.640000e+02 1.823799e-04 1.386719e+00
5.010000e+02 1.825559e-04 1.386719e+00
5.410000e+02 1.818566e-04 1.386719e+00
5.840000e+02 1.842852e-04 1.386719e+00
6.300000e+02 1.834194e-04 1.386719e+00
6.810000e+02 1.830353e-04 1.386719e+00
7.350000e+02 1.848355e-04 1.386719e+00
7.940000e+02 1.855404e-04 1.386719e+00
8.570000e+02 1.850227e-04 1.386719e+00
9.260000e+02 1.815789e-04 1.386719e+00
9.990000e+02 1.793594e-04 1.386719e+00
1.079000e+03 1.724992e-04 1.386719e+00
1.165000e+03 1.674575e-04 1.386719e+00
1.258000e+03 1.636531e-04 1.386719e+00
1.359000e+03 1.600034e-04 1.386719e+00
