1.000000e+00 7.270842e-02 6.135923e-02
2.000000e+00 1.324078e-01 6.135923e-02
3.000000e+00 1.961407e-01 6.135923e-02
4.000000e+00 2.636774e-01 6.135923e-02
5.000000e+00 3.302267e-01 6.135923e-02
6.000000e+00 3.968942e-01 6.135923e-02
7.000000e+00 4.619755e-01 6.135923e-02
8.000000e+00 5.282286e-01 6.135923e-02
9.000000e+00 5.992254e-01 6.135923e-02
1.000000e+01 6.693755e-01 6.135923e-02
1.100000e+01 7.361692e-01 6.135923e-02
1.200000e+01 7.953682e-01 6.135923e-02
1.300000e+01 8.529633e-01 6.135923e-02
1.400000e+01 9.079606e-01 6.135923e-02
1.500000e+01 9.588508e-01 6.135923e-02
1.700000e+01 1.067499e+00 6.135923e-02
1.800000e+01 1.125028e+00 6.135923e-02
1.900000e+01 1.185640e+00 6.135923e-02
2.100000e+01 1.293084e+00 6.135923e-02
2.300000e+01 1.393842e+00 6.135923e-02
2.500000e+01 1.502113e+00 6.135923e-02
2.700000e+01 1.619824e+00 6.135923e-02
2.900000e+01 1.740798e+00 6.135923e-02
3.100000e+01 1.863178e+00 6.135923e-02
3.400000e+01 2.058578e+00 6.135923e-02
3.600000e+01 2.176208e+00 6.135923e-02
3.900000e+01 2.368815e+00 6.135923e-02
4.200000e+01 2.569758e+00 6.135923e-02
4.600000e+01 2.868032e+00 6.135923e-02
5.000000e+01 3.138271e+00 6.135923e-02
5.400000e+01 3.405360e+00 6.135923e-02
5.800000e+01 3.663235e+00 6.135923e-02
6.300000e+01 4.016148e+00 6.135923e-02
6.800000e+01 4.431924e+00 6.135923e-02
7.300000e+01 4.870744e+00 6.135923e-02
7.900000e+01 5.429690e+00 6.135923e-02
8.500000e+01 6.052236e+00 6.135923e-02
9.200000e+01 6.784079e+00 6.135923e-02
9.900000e+01 7.523203e+00 6.135923e-02
1.070000e+02 8.437946e+00 6.135923e-02
1.160000e+02 9.406205e+00 6.135923e-02
1.250000e+02 1.024274e+01 6.135923e-02
1.350000e+02 1.107401e+01 6.135923e-02
1.460000e+02 1.197508e+01 6.135923e-02
1.580000e+02 1.306040e+01 6.135923e-02
1.710000e+02 1.437328e+01 6.135923e-02
1.840000e+02 1.583099e+01 6.135923e-02
1.990000e+02 1.746682e+01 6.135923e-02
2.150000e+02 1.911412e+01 6.135923e-02
2.320000e+02 2.111544e+01 6.135923e-02
2.510000e+02 2.375932e+01 6.135923e-02
2.710000e+02 2.602517e+01 6.135923e-02
2.920000e+02 2.814096e+01 6.135923e-02
3.160000e+02 2.990312e+01 6.135923e-02
3.410000e+02 3.152676e+01 6.135923e-02
3.680000e+02 3.213360e+01 6.135923e-02
3.980000e+02 3.236907e+01 6.135923e-02
4.290000e+02 3.192314e+01 6.135923e-02
4.640000e+02 3.106010e+01 6.135923e-02
5.010000e+02 2.935180e+01 6.135923e-02
5.410000e+02 2.698518e+01 6.135923e-02
5.840000e+02 2.467220e+01 6.135923e-02
6.300000e+02 2.355832e+01 6.135923e-02
6.810000e+02 2.301466e+01 6.135923e-02
7.350000e+02 2.299367e+01 6.135923e-02
7.940000e+02 2.377095e+01 6.135923e-02
8.570000e+02 2.673064e+01 6.135923e-02
9.260000e+02 2.795292e+01 6.135923e-02
9.990000e+02 2.931781e+01 6.135923e-02
1.079000e+03 2.924711e+01 6.135923e-02
1.165000e+03 2.710646e+01 6.135923e-02
1.258000e+03 2.725298e+01 6.135923e-02
1.359000e+03 2.629822e+01 6.135923e-02
