13.8	0.067913478	0.957644928	0.581350725
13.9	0.072032374	0.959604317	0.57384964
14	0.076133571	0.9578	0.56642
14.1	0.08100922	0.959943262	0.560722695
14.2	0.084851408	0.960380282	0.553046479
14.3	0.089153846	0.962300699	0.546477622
14.4	0.093640972	0.959986111	0.538545139
14.5	0.098324828	0.964082759	0.533616552
14.6	0.103033562	0.961678082	0.524980822
14.7	0.107965986	0.963741497	0.519518367
14.8	0.112341216	0.965716216	0.512314865
14.9	0.117510738	0.963751678	0.506602685
15	0.122346	0.966406667	0.499568
15.1	0.127783444	0.967357616	0.492634437
15.2	0.133336842	0.967414474	0.487077632
15.3	0.137828758	0.967117647	0.480366667
15.4	0.143905844	0.968	0.473112987
15.5	0.148998065	0.96763871	0.46793871
15.6	0.155341667	0.969788462	0.462648718
15.7	0.161042675	0.969318471	0.454299363
15.8	0.165532278	0.970911392	0.447709494
15.9	0.172306918	0.96945283	0.443836478
16	0.178169375	0.9694375	0.43689375
16.1	0.183750311	0.970732919	0.433
16.2	0.189301235	0.972555556	0.425488272
16.3	0.195634969	0.97408589	0.420235583
16.4	0.201920732	0.973426829	0.415615854
16.5	0.207338788	0.972290909	0.410298182
16.6	0.213054217	0.97210241	0.404328916
16.7	0.219312575	0.97257485	0.39928024
16.8	0.224790476	0.973410714	0.394004167
16.9	0.230675148	0.972544379	0.387771598
17	0.236412941	0.973747059	0.383045882
17.1	0.241956725	0.976374269	0.378097076
17.2	0.247894767	0.97580814	0.373378488
17.3	0.254610983	0.975612717	0.368128324
17.4	0.260739655	0.977017241	0.362895402
17.5	0.266289143	0.974994286	0.358074857
17.6	0.273352841	0.976051136	0.352542045
17.7	0.277957627	0.975655367	0.347566667
17.8	0.283576966	0.976477528	0.344702809
17.9	0.290307263	0.977765363	0.341538547
18	0.296178333	0.976283333	0.336155556
18.1	0.302040331	0.978116022	0.330168508
18.2	0.307377473	0.978236264	0.32692967
18.3	0.315024044	0.977278689	0.32223388
18.4	0.319984783	0.976896739	0.317332609
18.5	0.325636216	0.97767027	0.314654595
18.6	0.330324731	0.980349462	0.310549462
18.7	0.336286631	0.978898396	0.305136364
18.8	0.341067021	0.979537234	0.301481915
18.9	0.346018519	0.979777778	0.298322751
19	0.352811579	0.9794	0.293749474
19.1	0.358379058	0.982157068	0.289740314
19.2	0.362673958	0.980057292	0.287385417
19.3	0.368489637	0.981968912	0.282647668
19.4	0.37265567	0.983350515	0.279705155
19.5	0.378234359	0.980758974	0.276295385
19.6	0.383631122	0.981510204	0.272319898
19.7	0.388420812	0.981335025	0.269929949
19.8	0.393222222	0.981585859	0.265925253
19.9	0.398441206	0.982809045	0.261938693
20	0.4036295	0.982735	0.259702
20.1	0.408856716	0.982557214	0.255793035
20.2	0.414324752	0.981846535	0.252371287
20.3	0.416819212	0.982615764	0.249691626
20.4	0.421462745	0.982142157	0.246498529
20.5	0.425984878	0.982819512	0.242864878
20.6	0.430004369	0.983529126	0.239912136
20.7	0.43512657	0.983835749	0.237670531
20.8	0.439230769	0.984995192	0.233920673
20.9	0.443578947	0.984478469	0.232314354
21	0.447593333	0.984304762	0.229040952
21.1	0.453256872	0.984327014	0.225974882
21.2	0.455033491	0.983693396	0.222050943
21.3	0.460371831	0.983661972	0.220158216
21.4	0.463770561	0.984542056	0.216742056
21.5	0.466790698	0.984567442	0.215635814
21.6	0.471476852	0.983787037	0.212541204
21.7	0.474953917	0.984981567	0.209262212
21.8	0.478266055	0.984545872	0.206811468
21.9	0.481383562	0.986570776	0.205249315
22	0.484422727	0.985136364	0.201287727
22.1	0.487402715	0.985402715	0.200329864
22.2	0.491720721	0.985423423	0.197316216
22.3	0.495237668	0.983695067	0.195128251
22.4	0.497566964	0.985598214	0.191981696
22.5	0.501337778	0.985893333	0.189718667
22.6	0.504079646	0.98590708	0.18755
22.7	0.50630837	0.986660793	0.186580617
22.8	0.507938596	0.986324561	0.183664912
22.9	0.511799127	0.986851528	0.181470742
23	0.51273913	0.987247826	0.179357391
23.1	0.516675325	0.986900433	0.177473593
23.2	0.520413793	0.987297414	0.175727155
23.3	0.520845494	0.987871245	0.1729103
23.4	0.523897436	0.986726496	0.170641453
23.5	0.526153191	0.986012766	0.169365532
23.6	0.527737288	0.986673729	0.167139407
23.7	0.529417722	0.985852321	0.165279747
23.8	0.532218487	0.986840336	0.163228992
23.9	0.534112971	0.987594142	0.161942259
24	0.5360375	0.988008333	0.159495
24.1	0.537024896	0.988095436	0.158056017
24.2	0.538549587	0.986876033	0.156389669
24.3	0.540016461	0.989160494	0.154427572
24.4	0.540831967	0.987438525	0.152528279
24.5	0.542204082	0.987387755	0.150712653
24.6	0.544617886	0.988504065	0.148710976
24.7	0.54505668	0.98634413	0.146535223
24.8	0.546439516	0.988370968	0.145810484
24.9	0.549096386	0.98815261	0.144216466
25	0.548708	0.987548	0.1426652
25.1	0.549681275	0.987741036	0.140640239
25.2	0.551142857	0.988134921	0.139991667
25.3	0.552304348	0.988233202	0.137797628
25.4	0.552822835	0.985814961	0.13622126
25.5	0.554176471	0.98885098	0.136905882
25.6	0.555785156	0.989765625	0.140951953
25.7	0.554307393	0.988178988	0.139092996
25.8	0.555282946	0.988813953	0.137996124
25.9	0.556509653	0.987776062	0.136406178
26	0.557961538	0.989007692	0.135502308
26.1	0.558923372	0.988471264	0.133880077
26.2	0.558076336	0.988	0.132342748
26.3	0.55860076	0.988684411	0.13153384
26.4	0.558280303	0.990579545	0.12939053
26.5	0.557226415	0.988815094	0.127995094
26.6	0.558507519	0.98662406	0.126785338
26.7	0.558726592	0.970588015	0.126209738
26.8	0.559037313	0.932238806	0.124379104
26.9	0.559401487	0.911304833	0.123559851
27	0.558522222	0.885737037	0.121646667
27.1	0.558686347	0.872324723	0.120578598
27.2	0.557595588	0.872882353	0.1198875
27.3	0.558611722	0.87289011	0.118492674
27.4	0.55859854	0.877215328	0.117319343
27.5	0.557407273	0.875392727	0.115721455
27.6	0.557652174	0.878721014	0.115070652
27.7	0.557361011	0.877444043	0.113601444
27.8	0.556625899	0.880669065	0.11312554
27.9	0.555544803	0.880444444	0.111215412
28	0.555707143	0.881942857	0.1106025
28.1	0.556131673	0.88202847	0.108657295
28.2	0.55485461	0.883113475	0.10837766
28.3	0.554530035	0.884689046	0.106709894
28.4	0.552295775	0.88446831	0.105661268
28.5	0.55265614	0.886635088	0.105166316
28.6	0.551979021	0.885671329	0.103683916
28.7	0.551087108	0.888261324	0.103421951
28.8	0.550982639	0.88925	0.102715972
28.9	0.549321799	0.890221453	0.10170692
29	0.548631034	0.889789655	0.100411379
29.1	0.547955326	0.889883162	0.099726804
29.2	0.547339041	0.890907534	0.100603425
29.3	0.547119454	0.889187713	0.102746758
29.4	0.544656463	0.882952381	0.108434014
29.5	0.544213559	0.881189831	0.108353898
29.6	0.542817568	0.881868243	0.107790203
29.7	0.543104377	0.883572391	0.106890572
29.8	0.540016779	0.884573826	0.105764765
29.9	0.540421405	0.884822742	0.104817057
30	0.539483333	0.885803333	0.103755667
30.1	0.53810299	0.884046512	0.103055814
30.2	0.536546358	0.887407285	0.102024834
30.3	0.534627063	0.88829703	0.101253795
30.4	0.534174342	0.887865132	0.099975
30.5	0.532547541	0.888462295	0.09960918
30.6	0.531647059	0.889630719	0.098164052
30.7	0.530433225	0.891166124	0.09748241
30.8	0.529305195	0.892045455	0.096319156
30.9	0.528220065	0.892339806	0.095282848
31	0.525612903	0.89266129	0.095088387
31.1	0.524337621	0.894244373	0.093910289
31.2	0.522701923	0.895266026	0.092774038
31.3	0.522258786	0.895357827	0.092384984
31.4	0.520433121	0.897468153	0.091653185
31.5	0.519304762	0.90368254	0.09056127
31.6	0.517405063	0.909240506	0.089567089
31.7	0.515842271	0.916025237	0.089023975
31.8	0.515147799	0.891179245	0.08769434
31.9	0.513902821	0.834902821	0.087278056
32	0.511653125	0.82915625	0.086302188
32.1	0.510074766	0.83135514	0.086021495
32.2	0.508322981	0.831378882	0.084441304
32.3	0.508102167	0.83306192	0.084580805
32.4	0.506469136	0.834123457	0.083819136
32.5	0.504458462	0.835196923	0.082368923
32.6	0.502119632	0.835147239	0.081917178
32.7	0.500926606	0.835697248	0.08132844
32.8	0.500125	0.838179878	0.080736585
32.9	0.49749848	0.839632219	0.079740122
33	0.497242424	0.8411	0.079087879
33.1	0.494818731	0.840975831	0.077952568
33.2	0.492653614	0.842509036	0.077973795
33.3	0.490870871	0.84212012	0.076985886
33.4	0.490152695	0.845646707	0.076511976
33.5	0.488131343	0.844310448	0.075300597
33.6	0.485824405	0.845702381	0.074964286
33.7	0.484261128	0.846468843	0.07441632
33.8	0.481428994	0.847792899	0.074128994
33.9	0.480710914	0.850778761	0.073178171
34	0.479047059	0.851267647	0.072360588
34.1	0.47913783	0.849765396	0.072129326
34.2	0.47580117	0.851611111	0.071262573
34.3	0.47558309	0.851822157	0.070888338
34.4	0.472116279	0.85475	0.070638663
34.5	0.469756522	0.853457971	0.069942029
34.6	0.468820809	0.855578035	0.068869942
34.7	0.468469741	0.855988473	0.068481268
34.8	0.467356322	0.858465517	0.067682759
34.9	0.463896848	0.858716332	0.067061891
35	0.462942857	0.858191429	0.066811429
35.1	0.460700855	0.860666667	0.066362678
35.2	0.460159091	0.862252841	0.065665057
35.3	0.457883853	0.862303116	0.065196034
35.4	0.455627119	0.862762712	0.064669209
35.5	0.454095775	0.863583099	0.064672958
35.6	0.45227809	0.865207865	0.063791573
35.7	0.450280112	0.863613445	0.063359664
35.8	0.448642458	0.866569832	0.062671229
35.9	0.446473538	0.86821727	0.061801393
36	0.445827778	0.866611111	0.061828611
36.1	0.443831025	0.868734072	0.061439889
36.2	0.442041436	0.870676796	0.060406906
36.3	0.439421488	0.87038292	0.059938292
36.4	0.437181319	0.870357143	0.060534341
36.5	0.435613699	0.871358904	0.059589863
36.6	0.435584699	0.872472678	0.058651639
36.7	0.434019074	0.87420436	0.058078747
36.8	0.430641304	0.875182065	0.057906522
36.9	0.430669377	0.876252033	0.057407588
37	0.427564865	0.876578378	0.057454054
37.1	0.426320755	0.877752022	0.056801078
37.2	0.424013441	0.878290323	0.056216398
37.3	0.422458445	0.877949062	0.055787668
37.4	0.420762032	0.879852941	0.055346524
37.5	0.418581333	0.879909333	0.05502
37.6	0.417263298	0.879757979	0.054442553
37.7	0.415005305	0.881297082	0.053865782
37.8	0.412917989	0.882177249	0.053707143
37.9	0.412823219	0.881543536	0.053292612
38	0.411434211	0.883821053	0.052795789
38.1	0.410044619	0.881884514	0.052179003
38.2	0.40934555	0.88410733	0.052323822
38.3	0.405284595	0.883229765	0.051632637
38.4	0.405820313	0.885986979	0.05098151
38.5	0.401293506	0.886898701	0.051275844
38.6	0.399746114	0.888417098	0.050843005
38.7	0.398844961	0.887780362	0.050517054
38.8	0.398002577	0.888569588	0.049358505
38.9	0.395544987	0.888699229	0.0493509
39	0.393769231	0.892279487	0.048692564
39.1	0.391869565	0.891350384	0.048890281
39.2	0.390127551	0.892247449	0.047913776
39.3	0.388681934	0.892394402	0.047775318
39.4	0.387137056	0.892837563	0.047528934
39.5	0.384344304	0.894521519	0.047150127
39.6	0.383772727	0.893280303	0.04695202
39.7	0.382279597	0.893561713	0.046521914
39.8	0.380477387	0.893751256	0.046097487
39.9	0.379696742	0.895784461	0.045548872
40	0.3778025	0.898985	0.04554425
40.1	0.375416459	0.896511222	0.045313716
40.2	0.374114428	0.898587065	0.04480597
40.3	0.371689826	0.898853598	0.045005707
40.4	0.370784653	0.897824257	0.044384406
40.5	0.369291358	0.898644444	0.044136543
40.6	0.3666133	0.900881773	0.04371133
40.7	0.365410319	0.900292383	0.043541032
40.8	0.363808824	0.902017157	0.042960294
40.9	0.363581907	0.901371638	0.042721271
41	0.361192683	0.901187805	0.042323659
41.1	0.360296837	0.903788321	0.042572506
41.2	0.358805825	0.904509709	0.041779369
41.3	0.35559322	0.905135593	0.041754237
41.4	0.355074879	0.904333333	0.041474155
41.5	0.353450602	0.906520482	0.040899518
41.6	0.352012019	0.905870192	0.040877885
41.7	0.350014388	0.905846523	0.040705995
41.8	0.349205742	0.905973684	0.040261483
41.9	0.346589499	0.906828162	0.039760859
42	0.345747619	0.908204762	0.039450952
42.1	0.34347981	0.909315914	0.039528266
42.2	0.342772512	0.910981043	0.038867299
42.3	0.34144208	0.909555556	0.038733333
42.4	0.33940566	0.910525943	0.038639387
42.5	0.337465882	0.91036	0.038355294
42.6	0.33685446	0.910453052	0.037963146
42.7	0.336074941	0.910955504	0.03777541
42.8	0.333205607	0.912768692	0.037566589
42.9	0.333321678	0.911783217	0.037086713
43	0.331132558	0.914283721	0.036947674
43.1	0.329457077	0.913793503	0.036810441
43.2	0.328560185	0.915458333	0.036765046
43.3	0.326307159	0.914369515	0.036333256
43.4	0.324108295	0.915866359	0.035929724
43.5	0.323866667	0.914390805	0.03586046
43.6	0.321951835	0.917623853	0.035415826
43.7	0.321201373	0.917379863	0.03534508
43.8	0.319022831	0.917296804	0.03544726
43.9	0.317592255	0.919298405	0.034886788
44	0.315815909	0.918793182	0.034893864
44.1	0.315462585	0.918712018	0.034405669
44.2	0.31278733	0.919	0.034237557
44.3	0.312480813	0.919731377	0.034224379
44.4	0.310804054	0.920463964	0.033920495
44.5	0.309849438	0.922723596	0.033781124
44.6	0.307284753	0.920535874	0.033573543
44.7	0.306123043	0.922606264	0.033187919
44.8	0.305551339	0.922580357	0.033145089
44.9	0.302418708	0.921342984	0.033073942
45	0.302975556	0.923082222	0.032953333
45.1	0.301543237	0.924037694	0.032421951
45.2	0.299557522	0.923732301	0.032120575
45.3	0.298545254	0.923907285	0.031896689
45.4	0.296951542	0.926550661	0.031685683
45.5	0.295443956	0.925052747	0.031677363
45.6	0.29466886	0.924872807	0.031407456
45.7	0.293177243	0.927341357	0.031189716
45.8	0.291995633	0.926772926	0.031166594
45.9	0.289581699	0.925723312	0.030806536
46	0.289132609	0.926243478	0.030993043
46.1	0.288329718	0.925438178	0.030685249
46.2	0.286521645	0.926045455	0.030241342
46.3	0.284799136	0.929023758	0.030311231
46.4	0.283909483	0.929170259	0.029908405
46.5	0.282731183	0.92816129	0.02975871
46.6	0.281972103	0.929821888	0.029800858
46.7	0.280820128	0.929899358	0.029417987
46.8	0.278858974	0.930925214	0.02911047
46.9	0.277098081	0.930272921	0.028867164
47	0.275968085	0.929897872	0.028952553
47.1	0.275700637	0.930186837	0.028561359
47.2	0.275029661	0.932826271	0.028366102
47.3	0.272936575	0.933365751	0.028407188
47.4	0.272206751	0.931618143	0.028259705
47.5	0.270781053	0.932391579	0.028044421
47.6	0.268388655	0.934903361	0.027863025
47.7	0.268612159	0.93315304	0.027768763
47.8	0.267504184	0.934219665	0.027432218
47.9	0.264797495	0.934008351	0.027485177
48	0.264154167	0.936027083	0.027019792
48.1	0.263351351	0.934627859	0.027196466
48.2	0.262350622	0.934526971	0.026853112
48.3	0.261530021	0.936563147	0.0271706
48.4	0.260710744	0.937022727	0.026779959
48.5	0.258369072	0.93843299	0.026479794
48.6	0.257668724	0.937018519	0.026647942
48.7	0.256433265	0.938650924	0.026326899
48.8	0.255372951	0.938235656	0.025664754
48.9	0.254523517	0.938627812	0.02626135
49	0.25374898	0.936330612	0.025779388
49.1	0.251716904	0.938892057	0.025792668
49.2	0.250636179	0.940849593	0.025647358
49.3	0.250699797	0.939622718	0.02553712
49.4	0.249663968	0.93854251	0.025273077
49.5	0.247482828	0.939672727	0.02502404
49.6	0.247413306	0.940927419	0.025131855
49.7	0.245607646	0.940482897	0.024722334
49.8	0.251064257	0.940983936	0.024612249
49.9	0.275975952	0.941577154	0.024540281
50	0.309882	0.941652	0.024391
50.1	0.354061876	0.94148503	0.024378244
50.2	0.393633466	0.941719124	0.024248207
50.3	0.305373757	0.941552684	0.024119284
50.4	0.374412698	0.943166667	0.023800595
50.5	0.437964356	0.942435644	0.023899802
50.6	0.442482213	0.943413043	0.023537747
50.7	0.441621302	0.942635108	0.023563708
50.8	0.44140748	0.943555118	0.02333248
50.9	0.440595285	0.944534381	0.023094892
51	0.440815686	0.946441176	0.023166667
51.1	0.440594912	0.945193738	0.023192368
51.2	0.439728516	0.945419922	0.023007031
51.3	0.439179337	0.946962963	0.022808577
51.4	0.441859922	0.946822957	0.022666342
51.5	0.440091262	0.946196117	0.02262932
51.6	0.44048062	0.946976744	0.022491667
51.7	0.439019342	0.945286267	0.022423404
51.8	0.438982625	0.946509653	0.022135714
51.9	0.438944123	0.947699422	0.022237765
52	0.438763462	0.947428846	0.022408462
52.1	0.437779271	0.947347409	0.021727831
52.2	0.438490421	0.948745211	0.021884674
52.3	0.438816444	0.948101338	0.021847992
52.4	0.438169847	0.947435115	0.021577863
52.5	0.436375238	0.949007619	0.021372762
52.6	0.437041825	0.95095057	0.021235741
52.7	0.435611006	0.950239089	0.021334725
52.8	0.4369375	0.949462121	0.020981439
52.9	0.435697543	0.950625709	0.021087146
53	0.436156604	0.949937736	0.020968113
53.1	0.434410546	0.950480226	0.020913371
53.2	0.434780075	0.950543233	0.020635526
53.3	0.433600375	0.95097561	0.020589306
53.4	0.433383895	0.951610487	0.020287266
53.5	0.43246729	0.951274766	0.020446168
53.6	0.433606343	0.95205597	0.020318657
53.7	0.432234637	0.951072626	0.020412663
53.8	0.432892193	0.951665428	0.019784201
53.9	0.430912801	0.952589981	0.019971058
54	0.430744444	0.951742593	0.019817222
54.1	0.430650647	0.952998152	0.019737523
54.2	0.430086716	0.953719557	0.01973893
54.3	0.428791897	0.952598527	0.019542173
54.4	0.428341912	0.954207721	0.019672426
54.5	0.429577982	0.952744954	0.019645505
54.6	0.42868315	0.953967033	0.019321062
54.7	0.427617916	0.953588665	0.019197623
54.8	0.427107664	0.954682482	0.019118248
54.9	0.426453552	0.954910747	0.019141348
55	0.427294545	0.953370909	0.018916727
55.1	0.425228675	0.955972777	0.018966062
55.2	0.425353261	0.95378442	0.01881087
55.3	0.424495479	0.955688969	0.018557866
55.4	0.423615523	0.955045126	0.018479061
55.5	0.422063063	0.954293694	0.018364144
55.6	0.424228417	0.95693705	0.018408993
55.7	0.422768402	0.956441652	0.018373788
55.8	0.422369176	0.956446237	0.018361111
55.9	0.420584973	0.956985689	0.018375671
56	0.420971429	0.957258929	0.01811
56.1	0.420386809	0.955385027	0.01791533
56.2	0.420202847	0.95805694	0.018045552
56.3	0.41869627	0.957454707	0.017856483
56.4	0.418494681	0.95804078	0.017719947
56.5	0.418184071	0.958159292	0.017736991
56.6	0.417374558	0.95935159	0.017640124
56.7	0.417731922	0.958462081	0.017299012
56.8	0.416466549	0.957734155	0.017596831
56.9	0.41629877	0.958622144	0.017337786
57	0.414061404	0.961382456	0.017354088
57.1	0.415206655	0.959516637	0.017297058
57.2	0.413924825	0.95936014	0.017186364
57.3	0.414246073	0.959764398	0.017060489
57.4	0.413498258	0.959393728	0.016809686
57.5	0.412846957	0.958469565	0.016783409
57.6	0.412307292	0.960512153	0.016845226
57.7	0.411800693	0.960590988	0.016862808
57.8	0.410543253	0.960430796	0.01671917
57.9	0.410438687	0.960158895	0.016532729
58	0.409608621	0.958612069	0.016499741
58.1	0.409387263	0.960419966	0.016517143
58.2	0.408438144	0.961579038	0.016491632
58.3	0.407099485	0.960737564	0.016168027
58.4	0.406357877	0.963351027	0.016324024
58.5	0.406811966	0.960432479	0.016172
58.6	0.406238908	0.960228669	0.016026758
58.7	0.405456559	0.962403748	0.015999608
58.8	0.405887755	0.961988095	0.015952704
58.9	0.404188455	0.962546689	0.01585326
59	0.403476271	0.962535593	0.015791864
59.1	0.402172589	0.963071066	0.015559188
59.2	0.403449324	0.96210473	0.015686267
59.3	0.402927487	0.962644182	0.015611585
59.4	0.401277778	0.961991582	0.015542121
59.5	0.401228571	0.964094118	0.01563684
59.6	0.39970302	0.965072148	0.015448691
59.7	0.400696817	0.962549414	0.015414405
59.8	0.39914214	0.963404682	0.015294197
59.9	0.399161937	0.964307179	0.015040868
60	0.397596667	0.964316667	0.01502875
60.1	0.397916805	0.964622296	0.015050183
60.2	0.395900332	0.963607973	0.014961312
60.3	0.39560199	0.964111111	0.014874262
60.4	0.394940397	0.963996689	0.014707185
60.5	0.394672727	0.964781818	0.014745124
60.6	0.391922442	0.96510066	0.014813036
60.7	0.393107084	0.964169687	0.014662438
60.8	0.392465461	0.966567434	0.014597484
60.9	0.392574713	0.966415435	0.014717143
61	0.391670492	0.964047541	0.014294672
61.1	0.39085761	0.965692308	0.014478511
61.2	0.392075163	0.967122549	0.014452026
61.3	0.389539967	0.965101142	0.014374878
61.4	0.38857329	0.966566775	0.014420505
61.5	0.389362602	0.965609756	0.014127398
61.6	0.387753247	0.967344156	0.014161899
61.7	0.385944895	0.965764992	0.013969806
61.8	0.386998382	0.966935275	0.013991375
61.9	0.38698546	0.966704362	0.014107528
62	0.3862	0.967074194	0.01387229
62.1	0.384628019	0.96657649	0.013815588
62.2	0.383426045	0.965152733	0.013712363
62.3	0.382892456	0.964560193	0.013718138
62.4	0.383080128	0.967261218	0.013576138
62.5	0.3823536	0.966288	0.013545264
62.6	0.381773163	0.967054313	0.013561677
62.7	0.38108134	0.96761882	0.013551579
62.8	0.38008758	0.969433121	0.013538455
62.9	0.379065183	0.967395866	0.013484054
63	0.379247619	0.968042857	0.013304159
63.1	0.378055468	0.966312203	0.013392235
63.2	0.376675633	0.967960443	0.013273734
63.3	0.377488152	0.968439179	0.013173649
63.4	0.376572555	0.970170347	0.013213281
63.5	0.37568189	0.968108661	0.012936268
63.6	0.37559434	0.968910377	0.013201572
63.7	0.374640502	0.96944584	0.012884867
63.8	0.373606583	0.968081505	0.012858182
63.9	0.372298905	0.969644757	0.012803365
64	0.371076563	0.968334375	0.012844641
64.1	0.371553822	0.969179407	0.012817722
64.2	0.370915888	0.97078972	0.012671682
64.3	0.371648523	0.968066874	0.012655288
64.4	0.370618012	0.969531056	0.012760186
64.5	0.368012403	0.971327132	0.012671767
64.6	0.368718266	0.969397833	0.012730805
64.7	0.367142195	0.970839258	0.012655842
64.8	0.366893519	0.971016975	0.012493457
64.9	0.367260401	0.971175655	0.012381818
65	0.366233846	0.969512308	0.012151092
65.1	0.364210445	0.971675883	0.012203149
65.2	0.363849693	0.971139571	0.012297853
65.3	0.36379173	0.969200613	0.012312282
65.4	0.363960245	0.972608563	0.01215263
65.5	0.361738931	0.969880916	0.01208284
65.6	0.361207317	0.970583841	0.012068902
65.7	0.360858447	0.971304414	0.011863409
65.8	0.361177812	0.970361702	0.011946292
65.9	0.35875569	0.971631259	0.01199525
66	0.358636364	0.972631818	0.011976515
