1.000000e+00 2.503553e-01 2.110758e+00
2.000000e+00 2.197921e-01 2.110758e+00
3.000000e+00 2.257656e-01 2.110758e+00
4.000000e+00 2.134465e-01 2.110758e+00
5.000000e+00 2.175152e-01 2.110758e+00
6.000000e+00 2.144047e-01 2.110758e+00
7.000000e+00 2.167029e-01 2.110758e+00
8.000000e+00 2.129350e-01 2.110758e+00
9.000000e+00 2.197123e-01 2.110758e+00
1.000000e+01 2.200658e-01 2.110758e+00
1.100000e+01 2.209731e-01 2.110758e+00
1.200000e+01 2.183989e-01 2.110758e+00
1.300000e+01 2.176334e-01 2.110758e+00
1.400000e+01 2.210054e-01 2.110758e+00
1.500000e+01 2.166160e-01 2.110758e+00
1.700000e+01 2.204820e-01 2.110758e+00
1.800000e+01 2.207494e-01 2.110758e+00
1.900000e+01 2.187487e-01 2.110758e+00
2.100000e+01 2.207832e-01 2.110758e+00
2.300000e+01 2.149760e-01 2.110758e+00
2.500000e+01 2.158107e-01 2.110758e+00
2.700000e+01 2.246484e-01 2.110758e+00
2.900000e+01 2.208434e-01 2.110758e+00
3.100000e+01 2.198770e-01 2.110758e+00
3.400000e+01 2.145460e-01 2.110758e+00
3.600000e+01 2.208506e-01 2.110758e+00
3.900000e+01 2.100353e-01 2.110758e+00
4.200000e+01 2.170878e-01 2.110758e+00
4.600000e+01 2.194524e-01 2.110758e+00
5.000000e+01 2.219575e-01 2.110758e+00
5.400000e+01 2.193266e-01 2.110758e+00
5.800000e+01 2.206817e-01 2.110758e+00
6.300000e+01 2.144760e-01 2.110758e+00
6.800000e+01 2.172177e-01 2.110758e+00
7.300000e+01 2.167512e-01 2.110758e+00
7.900000e+01 2.218066e-01 2.110758e+00
8.500000e+01 2.198016e-01 2.110758e+00
9.200000e+01 2.183856e-01 2.110758e+00
9.900000e+01 2.181385e-01 2.110758e+00
1.070000e+02 2.151440e-01 2.110758e+00
1.160000e+02 2.186871e-01 2.110758e+00
1.250000e+02 2.156547e-01 2.110758e+00
1.350000e+02 2.166224e-01 2.110758e+00
1.460000e+02 2.155959e-01 2.110758e+00
1.580000e+02 2.126533e-01 2.110758e+00
1.710000e+02 2.147571e-01 2.110758e+00
1.840000e+02 2.173126e-01 2.110758e+00
1.990000e+02 2.194732e-01 2.110758e+00
2.150000e+02 2.181431e-01 2.110758e+00
2.320000e+02 2.182711e-01 2.110758e+00
2.510000e+02 2.156739e-01 2.110758e+00
2.710000e+02 2.202421e-01 2.110758e+00
2.920000e+02 2.186909e-01 2.110758e+00
3.160000e+02 2.176312e-01 2.110758e+00
3.410000e+02 2.166167e-01 2.110758e+00
3.680000e+02 2.162109e-01 2.110758e+00
3.980000e+02 2.187653e-01 2.110758e+00
4.290000e+02 2.181368e-01 2.110758e+00
4.640000e+02 2.163467e-01 2.110758e+00
5.010000e+02 2.190479e-01 2.110758e+00
5.410000e+02 2.191502e-01 2.110758e+00
5.840000e+02 2.171072e-01 2.110758e+00
6.300000e+02 2.186763e-01 2.110758e+00
6.810000e+02 2.222131e-01 2.110758e+00
7.350000e+02 2.178588e-01 2.110758e+00
7.940000e+02 2.206473e-01 2.110758e+00
8.570000e+02 2.185634e-01 2.110758e+00
9.260000e+02 2.202069e-01 2.110758e+00
9.990000e+02 2.223877e-01 2.110758e+00
1.079000e+03 2.169238e-01 2.110758e+00
1.165000e+03 2.164496e-01 2.110758e+00
1.258000e+03 2.131266e-01 2.110758e+00
1.359000e+03 2.131194e-01 2.110758e+00
