0.0122718463 3.5088928828
0.0245436926 3.4758639122
0.0368155389 3.4307970029
0.0490873852 3.3740352388
0.0613592315 3.2902153866
0.0736310778 3.1983080508
0.0859029241 3.0933120792
0.0981747704 2.9699753842
0.1104466167 2.8409536727
0.1227184630 2.7036994185
0.1349903093 2.5618641931
0.1472621556 2.4100153908
0.1595340019 2.2398765498
0.1718058482 2.0707797578
0.1840776945 1.9081469896
0.1963495408 1.7441824223
0.2086213872 1.5753852328
0.2208932335 1.4005121257
0.2331650798 1.2350594976
0.2454369261 1.0805404060
0.2577087724 0.9202702618
0.2699806187 0.7732500702
0.2822524650 0.6378279801
0.2945243113 0.5081690915
0.3067961576 0.3819653085
0.3190680039 0.2621478309
0.3313398502 0.1603086620
0.3436116965 0.0719232329
0.3558835428 0.0214842232
0.3681553891 0.0820705231
0.3804272354 0.1446894957
0.3926990817 0.1948482050
0.4049709280 0.2349586293
0.4172427743 0.2655770207
0.4295146206 0.2861036309
0.4417864669 0.2986365203
0.4540583132 0.3028625308
0.4663301595 0.3004259553
0.4786020058 0.2907922838
0.4908738521 0.2763663387
0.5031456984 0.2570141283
0.5154175447 0.2331290013
0.5276893910 0.2057429580
0.5399612373 0.1762591720
0.5522330836 0.1464323634
0.5645049299 0.1157933487
0.5767767762 0.0847591507
0.5890486225 0.0537363621
0.6013204689 0.0245259891
0.6135923152 0.0075561695
0.6258641615 0.0297936177
0.6381360078 0.0519880527
0.6504078541 0.0722208543
0.6626797004 0.0885994136
0.6749515467 0.1027091898
0.6872233930 0.1131883809
0.6994952393 0.1200209537
0.7117670856 0.1244912018
0.7240389319 0.1247683367
0.7363107782 0.1231711019
0.7485826245 0.1179011850
0.7608544708 0.1109532126
0.7731263171 0.1016474496
0.7853981634 0.0907245838
0.7976700097 0.0785897218
0.8099418560 0.0648885460
0.8222137023 0.0510822435
0.8344855486 0.0359703483
0.8467573949 0.0215631667
0.8590292412 0.0082150058
0.8713010875 0.0061834886
0.8835729338 0.0184901639
0.8958447801 0.0303265929
0.9081166264 0.0405986039
0.9203884727 0.0492638170
0.9326603190 0.0566463619
0.9449321653 0.0621223683
0.9572040116 0.0658708718
0.9694758579 0.0680321159
0.9817477042 0.0684563227
0.9940195505 0.0672547144
1.0062913969 0.0646874991
1.0185632432 0.0605718113
1.0308350895 0.0556214551
1.0431069358 0.0491628095
1.0553787821 0.0418322805
1.0676506284 0.0344227819
1.0799224747 0.0261510333
1.0921943210 0.0177849572
1.1044661673 0.0091967717
1.1167380136 0.0033202797
1.1290098599 0.0070600796
1.1412817062 0.0146734886
1.1535535525 0.0212430589
1.1658253988 0.0273402666
1.1780972451 0.0323836132
1.1903690914 0.0367554050
1.2026409377 0.0398994576
1.2149127840 0.0420290450
1.2271846303 0.0430785292
1.2394564766 0.0431279241
1.2517283229 0.0421956623
1.2640001692 0.0402159903
1.2762720155 0.0375650913
1.2885438618 0.0339395756
1.3008157081 0.0298104712
1.3130875544 0.0250139627
1.3253594007 0.0199661007
1.3376312470 0.0147098816
1.3499030933 0.0090631512
1.3621749396 0.0039892885
1.3744467859 0.0027156128
1.3867186322 0.0069944764
1.3989904786 0.0120958932
1.4112623249 0.0164735287
1.4235341712 0.0201735109
1.4358060175 0.0235307574
1.4480778638 0.0261140077
1.4603497101 0.0280574444
1.4726215564 0.0291878461
1.4848934027 0.0295961903
1.4971652490 0.0293866078
1.5094370953 0.0286215909
1.5217089416 0.0268740824
1.5339807879 0.0248739208
1.5462526342 0.0221661519
1.5585244805 0.0192094618
1.5707963268 0.0157489361
1.5830681731 0.0120021642
1.5953400194 0.0082527590
1.6076118657 0.0042628049
1.6198837120 0.0016402618
1.6321555583 0.0034889281
1.6444274046 0.0070062628
1.6566992509 0.0103538138
1.6689710972 0.0134242539
1.6812429435 0.0158931708
1.6935147898 0.0180479878
1.7057866361 0.0197190782
1.7180584824 0.0209035383
1.7303303287 0.0214971880
1.7426021750 0.0215689175
1.7548740213 0.0212367237
1.7671458676 0.0204174985
1.7794177139 0.0189264550
1.7916895603 0.0171768005
1.8039614066 0.0151466289
1.8162332529 0.0128292266
1.8285050992 0.0101220530
1.8407769455 0.0072809124
1.8530487918 0.0044221359
