0.200000 0.198737 -0.001263 6
0.400000 0.400000 -0.000000 7
0.600000 0.597086 -0.002914 6
0.800000 0.795781 -0.004219 6
1.000000 0.994809 -0.005191 6
1.200000 1.191618 -0.008382 5
1.400000 1.390525 -0.009475 5
1.600000 1.594221 -0.005779 5
1.800000 1.796859 -0.003141 4
2.000000 2.000000 -0.000000 2
2.200000 2.204637 0.004637 4
2.400000 2.408177 0.008177 5
2.600000 2.609403 0.009403 5
2.800000 2.811810 0.011810 5
3.000000 3.012531 0.012531 5
3.200000 3.208836 0.008836 5
3.400000 3.400000 -0.000000 5
3.600000 3.590559 -0.009441 5
3.800000 3.776056 -0.023944 5
4.000000 3.956979 -0.043021 6
