0.200000 0.201280 0.001280 6
0.400000 0.396707 -0.003293 7
0.600000 0.589333 -0.010667 7
0.800000 0.790363 -0.009637 6
1.000000 0.993472 -0.006528 6
1.200000 1.204827 0.004827 6
1.400000 1.419052 0.019052 5
1.600000 1.636347 0.036347 5
1.800000 1.850714 0.050714 5
2.000000 2.060704 0.060704 4
2.200000 2.266557 0.066557 5
2.400000 2.464960 0.064960 5
2.600000 2.646775 0.046775 5
2.800000 2.822744 0.022744 6
3.000000 2.986492 -0.013508 6
3.200000 3.128947 -0.071053 6
3.400000 3.265732 -0.134268 6
3.600000 3.389736 -0.210264 6
3.800000 3.490012 -0.309988 6
4.000000 3.590241 -0.409759 6
