0.200000 0.199819 -0.000181 6
0.400000 0.401808 0.001808 7
0.600000 0.599442 -0.000558 6
0.800000 0.798570 -0.001430 6
1.000000 0.997933 -0.002067 6
1.200000 1.194988 -0.005012 5
1.400000 1.394066 -0.005934 5
1.600000 1.597862 -0.002138 5
1.800000 1.800528 0.000528 4
2.000000 2.003629 0.003629 3
2.200000 2.208160 0.008160 4
2.400000 2.411531 0.011531 5
2.600000 2.612528 0.012528 5
2.800000 2.814644 0.014644 5
3.000000 3.015018 0.015018 5
3.200000 3.210927 0.010927 5
3.400000 3.401653 0.001653 5
3.600000 3.591723 -0.008277 5
3.800000 3.776696 -0.023304 5
4.000000 3.957059 -0.042941 6
