0.200000 0.205548 0.005548 6
0.400000 0.400000 -0.000000 7
0.600000 0.598091 -0.001909 6
0.800000 0.797272 -0.002728 6
1.000000 0.996435 -0.003565 6
1.200000 1.193280 -0.006720 5
1.400000 1.391786 -0.008214 5
1.600000 1.594916 -0.005084 5
1.800000 1.797242 -0.002758 4
2.000000 2.000000 -0.000000 2
2.200000 2.204290 0.004290 4
2.400000 2.407591 0.007591 5
2.600000 2.608773 0.008773 5
2.800000 2.811002 0.011002 5
3.000000 3.011743 0.011743 5
3.200000 3.208367 0.008367 5
3.400000 3.400000 0.000000 5
3.600000 3.590783 -0.009217 5
3.800000 3.776794 -0.023206 5
4.000000 3.958400 -0.041600 6
