0.200000 0.207849 0.007849 6
0.400000 0.398731 -0.001269 7
0.600000 0.595548 -0.004452 7
0.800000 0.800213 0.000213 6
1.000000 1.006445 0.006445 6
1.200000 1.219737 0.019737 6
1.400000 1.435002 0.035002 5
1.600000 1.651948 0.051948 5
1.800000 1.864683 0.064683 4
2.000000 2.071326 0.071326 4
2.200000 2.271935 0.071935 5
2.400000 2.463258 0.063258 5
2.600000 2.636806 0.036806 5
2.800000 2.802139 0.002139 6
3.000000 2.953834 -0.046166 6
3.200000 3.083925 -0.116075 6
3.400000 3.206123 -0.193877 6
3.600000 3.314952 -0.285048 6
3.800000 3.401504 -0.398496 6
4.000000 3.485481 -0.514519 6
