0.200000 0.202890 0.002890 6
0.400000 0.391013 -0.008987 7
0.600000 0.585875 -0.014125 7
0.800000 0.789283 -0.010717 6
1.000000 0.994984 -0.005016 6
1.200000 1.208501 0.008501 6
1.400000 1.424833 0.024833 5
1.600000 1.643790 0.043790 5
1.800000 1.859532 0.059532 4
2.000000 2.070243 0.070243 4
2.200000 2.276091 0.076091 5
2.400000 2.473852 0.073852 5
2.600000 2.654740 0.054740 5
2.800000 2.828717 0.028717 6
3.000000 2.990118 -0.009882 6
3.200000 3.130231 -0.069769 6
3.400000 3.263629 -0.136371 6
3.600000 3.384256 -0.215744 6
3.800000 3.481707 -0.318293 6
4.000000 3.577837 -0.422163 6
