0.0020 775.683743 NaN 9925.398298 38.245758 887.612015 7.766919
0.0040 364.709313 138.721517 9517.873636 35.738678 427.601537 5.718477
0.0060 209.587487 81.661185 10374.728357 40.108255 338.982673 5.187045
0.0080 130.019333 49.600397 10391.713051 41.411310 283.955015 4.871995
0.0100 74.676686 22.354464 10129.687438 39.784872 250.441673 4.407669
0.0120 58.334781 7.441077 11113.620135 43.334035 266.321153 4.611525
0.0140 39.426355 6.780479 11050.818179 44.978624 256.355874 4.450506
0.0160 36.663588 5.272276 11184.706735 44.556786 256.031939 4.459210
0.0180 24.570589 5.692221 10238.276835 42.259225 228.928725 3.924646
0.0200 19.383405 1.247322 10254.987413 41.317463 227.547662 4.089191
0.0220 21.125306 3.151897 10189.461304 40.570330 225.064638 3.919920
0.0240 13.736537 3.596356 9237.413930 32.259372 201.082274 3.634364
0.0260 14.975911 2.211689 9036.555072 31.850875 196.084601 3.684112
0.0280 10.176593 2.395443 8693.717857 27.194378 186.844861 3.666966
0.0300 7.715766 -0.123036 8671.612724 28.286089 185.957472 3.739581
0.0320 0.644223 -3.844048 8703.613490 30.004693 186.758820 3.544584
0.0340 10.844202 -1.718796 9402.042468 31.781220 204.515607 3.701011
0.0360 0.027275 -0.549270 8972.763210 27.369970 193.290190 3.632739
0.0380 -4.313857 -8.064239 9623.759366 35.467053 209.772010 3.674211
0.0400 NaN NaN 10878.897837 30.540082 241.843613 4.216477
